Time,Temperature,Humidity,Wind Speed,Precipitation,Description,Day
9:51pm,85,53,5,0,Mostly Cloudy,16/07/2021
10:51pm,85,53,0,0,Mostly Cloudy,16/07/2021
11:51pm,85,51,0,0,Mostly Cloudy,16/07/2021
12:51am,84,55,0,0,Mostly Cloudy,17/07/2021
1:51am,83,58,6,0,Mostly Cloudy,17/07/2021
2:51am,84,56,0,0,Mostly Cloudy,17/07/2021
3:51am,80,69,3,0,Mostly Cloudy,17/07/2021
4:51am,81,67,3,0,Mostly Cloudy,17/07/2021
5:51am,78,76,5,0,Partly Cloudy,17/07/2021
6:51am,79,72,8,0,Partly Cloudy,17/07/2021
7:51am,79,77,6,0,Partly Cloudy,17/07/2021
8:51am,82,69,6,0,Mostly Cloudy,17/07/2021
9:51am,84,65,6,0,Mostly Cloudy,17/07/2021
10:51am,87,61,3,0,Mostly Cloudy,17/07/2021
11:51am,90,50,8,0,Partly Cloudy,17/07/2021
12:51pm,90,54,9,0,Mostly Cloudy,17/07/2021
1:29pm,91,52,16,0,Thunder,17/07/2021
1:51pm,91,50,14,0,Thunder,17/07/2021
2:51pm,83,72,12,0,Light Rainwith Thunder,17/07/2021
3:51pm,83,69,8,0,Light Rainwith Thunder,17/07/2021
4:36pm,82,71,3,0,Light Rain,17/07/2021
4:51pm,83,69,7,0,Mostly Cloudy,17/07/2021
5:51pm,86,63,14,0,Mostly Cloudy,17/07/2021
6:51pm,85,61,12,0,Mostly Cloudy,17/07/2021
7:51pm,83,69,14,0,Mostly Cloudy,17/07/2021
8:51pm,81,69,7,0,Light Rain,17/07/2021
9:51pm,78,74,5,0,Light Rain,17/07/2021
10:51pm,77,76,6,0.1,Light Rain,17/07/2021
11:51pm,77,82,5,0.1,Cloudy,17/07/2021
12:06am,77,82,7,0,Thunder,18/07/2021
12:51am,75,84,8,0.3,Light Rainwith Thunder,18/07/2021
1:51am,74,87,7,0.1,Light Rain,18/07/2021
2:51am,75,84,6,0,Cloudy,18/07/2021
3:51am,75,82,5,0,Cloudy,18/07/2021
4:26am,75,84,9,0,Cloudy,18/07/2021
4:51am,75,84,10,0,Cloudy,18/07/2021
5:43am,75,84,6,0,Cloudy,18/07/2021
5:51am,75,84,8,0,Cloudy,18/07/2021
6:51am,75,84,6,0,Cloudy,18/07/2021
7:51am,76,85,7,0,Mostly Cloudy,18/07/2021
8:51am,77,76,8,0,Mostly Cloudy,18/07/2021
9:51am,76,85,7,0,Light Rain,18/07/2021
10:30am,79,79,7,0,Mostly Cloudy,18/07/2021
10:51am,81,77,9,0,Mostly Cloudy,18/07/2021
11:51am,82,62,10,0,Mostly Cloudy,18/07/2021
12:51pm,85,49,14,0,Mostly Cloudy,18/07/2021
1:51pm,85,51,15,0,Mostly Cloudy,18/07/2021
2:51pm,85,49,13,0,Mostly Cloudy,18/07/2021
3:51pm,86,46,17,0,Partly Cloudy,18/07/2021
4:51pm,84,49,13,0,Mostly Cloudy,18/07/2021
5:51pm,82,52,16,0,Mostly Cloudy,18/07/2021
6:51pm,82,52,9,0,Mostly Cloudy,18/07/2021
7:51pm,80,56,14,0,Mostly Cloudy,18/07/2021
8:51pm,78,62,14,0,Mostly Cloudy,18/07/2021
9:51pm,78,64,10,0,Mostly Cloudy,18/07/2021
10:51pm,76,69,9,0,Mostly Cloudy,18/07/2021
11:51pm,76,64,10,0,Mostly Cloudy,18/07/2021
12:51am,76,64,8,0,Mostly Cloudy,19/07/2021
1:51am,75,66,9,0,Cloudy,19/07/2021
2:51am,74,71,9,0,Mostly Cloudy,19/07/2021
3:51am,73,73,8,0,Cloudy,19/07/2021
4:51am,73,76,9,0,Cloudy,19/07/2021
5:51am,71,84,8,0,Light Drizzle,19/07/2021
6:40am,72,81,5,0,Cloudy,19/07/2021
6:51am,73,76,6,0,Mostly Cloudy,19/07/2021
7:51am,73,71,8,0,Mostly Cloudy,19/07/2021
8:51am,74,66,10,0,Cloudy,19/07/2021
9:51am,75,66,3,0,Mostly Cloudy,19/07/2021
10:51am,76,62,5,0,Cloudy,19/07/2021
11:51am,73,76,13,0,Cloudy,19/07/2021
12:51pm,72,78,10,0,Light Rain,19/07/2021
1:51pm,75,71,0,0,Cloudy,19/07/2021
2:51pm,80,58,6,0,Mostly Cloudy,19/07/2021
3:51pm,79,58,6,0,Mostly Cloudy,19/07/2021
4:51pm,80,58,8,0,Mostly Cloudy,19/07/2021
5:51pm,82,47,12,0,Partly Cloudy,19/07/2021
6:51pm,82,49,6,0,Partly Cloudy,19/07/2021
7:51pm,81,50,6,0,Partly Cloudy,19/07/2021
8:51pm,81,50,5,0,Fair,19/07/2021
9:51pm,79,58,7,0,Fair,19/07/2021
10:51pm,78,62,6,0,Fair,19/07/2021
11:51pm,78,64,5,0,,19/07/2021
12:51am,79,60,7,0,Fair,20/07/2021
1:51am,78,60,3,0,Fair,20/07/2021
2:51am,78,62,9,0,Fair,20/07/2021
3:51am,76,69,9,0,Fair,20/07/2021
4:51am,76,69,7,0,Partly Cloudy,20/07/2021
5:51am,75,71,9,0,Partly Cloudy,20/07/2021
6:51am,75,71,7,0,Mostly Cloudy,20/07/2021
7:51am,77,69,3,0,Partly Cloudy,20/07/2021
8:51am,78,66,6,0,Haze,20/07/2021
9:51am,80,64,6,0,Haze,20/07/2021
10:51am,82,58,5,0,Haze,20/07/2021
11:51am,84,56,5,0,Fair,20/07/2021
12:51pm,85,53,7,0,Haze,20/07/2021
1:51pm,87,46,5,0,Haze,20/07/2021
2:44pm,88,45,6,0,Haze,20/07/2021
2:51pm,87,48,8,0,Haze,20/07/2021
3:51pm,87,44,6,0,Haze,20/07/2021
4:42pm,87,44,7,0,Haze,20/07/2021
4:51pm,88,43,6,0,Haze,20/07/2021
5:51pm,87,46,5,0,Haze,20/07/2021
6:06pm,87,46,5,0,Haze,20/07/2021
6:51pm,87,46,6,0,Partly Cloudy,20/07/2021
7:51pm,86,49,5,0,Partly Cloudy,20/07/2021
8:51pm,85,53,7,0,Partly Cloudy,20/07/2021
9:51pm,85,53,8,0,Haze,20/07/2021
10:51pm,84,55,8,0,Fair,20/07/2021
11:51pm,84,55,9,0,Partly Cloudy,20/07/2021
12:51am,83,56,6,0,Partly Cloudy,21/07/2021
1:51am,80,67,8,0,Partly Cloudy,21/07/2021
2:51am,78,71,13,0,Mostly Cloudy,21/07/2021
3:51am,76,62,8,0,Partly Cloudy,21/07/2021
4:51am,75,66,3,0,Partly Cloudy,21/07/2021
5:51am,74,68,3,0,Mostly Cloudy,21/07/2021
6:51am,76,62,0,0,Mostly Cloudy,21/07/2021
7:51am,78,58,0,0,Mostly Cloudy,21/07/2021
8:51am,78,60,5,0,Mostly Cloudy,21/07/2021
9:51am,79,56,7,0,Mostly Cloudy,21/07/2021
10:51am,80,50,7,0,Mostly Cloudy,21/07/2021
11:51am,82,49,10,0,Mostly Cloudy,21/07/2021
12:27pm,80,52,14,0,Thunderinthe Vicinity,21/07/2021
12:34pm,79,54,20,0,Thunder,21/07/2021
12:51pm,72,78,8,0.1,Light Rainwith Thunder,21/07/2021
1:28pm,76,71,7,0,Thunderinthe Vicinity,21/07/2021
1:44pm,76,69,8,0,Mostly Cloudy,21/07/2021
1:51pm,77,66,9,0,Mostly Cloudy,21/07/2021
2:51pm,81,54,8,0,Mostly Cloudy,21/07/2021
3:51pm,80,54,8,0,Mostly Cloudy,21/07/2021
4:37pm,80,56,9,0,Thunder,21/07/2021
4:51pm,78,62,9,0,Thunder,21/07/2021
5:51pm,77,66,9,0,Mostly Cloudy,21/07/2021
6:51pm,76,71,6,0.1,Partly Cloudy,21/07/2021
7:51pm,77,66,0,0,Mostly Cloudy,21/07/2021
8:51pm,79,50,15,0,Partly Cloudy,21/07/2021
9:51pm,77,56,8,0,Fair,21/07/2021
10:51pm,76,56,10,0,Partly Cloudy,21/07/2021
11:51pm,74,59,13,0,Partly Cloudy,21/07/2021
12:51am,73,64,9,0,Fair,22/07/2021
1:51am,72,66,10,0,Fair,22/07/2021
2:51am,71,66,13,0,Fair,22/07/2021
3:51am,70,68,8,0,Fair,22/07/2021
4:51am,69,70,7,0,Fair,22/07/2021
5:51am,69,73,13,0,Fair,22/07/2021
6:51am,69,68,8,0,Fair,22/07/2021
7:51am,71,59,8,0,Fair,22/07/2021
8:51am,73,53,10,0,Fair,22/07/2021
9:51am,75,51,7,0,Fair,22/07/2021
10:51am,77,46,6,0,Fair,22/07/2021
11:51am,79,42,12,0,Mostly Cloudy,22/07/2021
12:51pm,80,39,5,0,Mostly Cloudy,22/07/2021
1:51pm,81,41,6,0,Mostly Cloudy,22/07/2021
2:51pm,81,36,8,0,Mostly Cloudy,22/07/2021
3:51pm,80,40,10,0,Mostly Cloudy,22/07/2021
4:51pm,82,34,9,0,Mostly Cloudy,22/07/2021
5:51pm,80,40,10,0,Cloudy,22/07/2021
6:51pm,80,38,9,0,Mostly Cloudy,22/07/2021
7:51pm,79,42,15,0,Partly Cloudy,22/07/2021
8:51pm,78,43,16,0,Partly Cloudy,22/07/2021
9:51pm,77,48,10,0,Mostly Cloudy,22/07/2021
10:51pm,77,46,12,0,Mostly Cloudy,22/07/2021
11:51pm,75,50,14,0,Cloudy,22/07/2021
12:51am,74,52,14,0,Mostly Cloudy,23/07/2021
1:51am,73,53,9,0,Partly Cloudy,23/07/2021
2:51am,72,51,6,0,Partly Cloudy,23/07/2021
3:51am,71,51,7,0,Partly Cloudy,23/07/2021
4:51am,70,55,7,0,Partly Cloudy,23/07/2021
5:51am,70,55,6,0,Partly Cloudy,23/07/2021
6:51am,70,57,10,0,Fair,23/07/2021
7:51am,72,49,6,0,Fair,23/07/2021
8:51am,74,50,8,0,Fair,23/07/2021
9:51am,76,45,8,0,Fair,23/07/2021
10:51am,78,42,7,0,Fair,23/07/2021
11:51am,80,35,14,0,Fair,23/07/2021
12:51pm,80,36,8,0,Partly Cloudy,23/07/2021
1:51pm,81,34,12,0,Partly Cloudy,23/07/2021
2:51pm,80,39,9,0,Partly Cloudy,23/07/2021
3:51pm,83,33,8,0,Partly Cloudy,23/07/2021
4:51pm,82,35,7,0,Partly Cloudy,23/07/2021
5:51pm,80,39,9,0,Partly Cloudy,23/07/2021
6:51pm,79,42,9,0,Mostly Cloudy,23/07/2021
7:51pm,79,40,7,0,Partly Cloudy,23/07/2021
8:51pm,78,43,6,0,Partly Cloudy,23/07/2021
9:51pm,76,54,9,0,Partly Cloudy,23/07/2021
10:51pm,75,53,5,0,Partly Cloudy,23/07/2021
11:51pm,76,46,0,0,Partly Cloudy,23/07/2021
12:51am,75,55,3,0,Fair,24/07/2021
1:51am,74,57,0,0,Fair,24/07/2021
2:51am,73,64,6,0,Fair,24/07/2021
3:51am,72,68,3,0,Fair,24/07/2021
4:51am,72,66,3,0,Fair,24/07/2021
5:51am,71,73,6,0,Fair,24/07/2021
6:51am,70,73,7,0,Fair,24/07/2021
7:51am,72,59,8,0,Fair,24/07/2021
8:51am,73,59,7,0,Fair,24/07/2021
9:51am,75,55,8,0,Fair,24/07/2021
10:51am,77,50,8,0,Fair,24/07/2021
11:51am,80,47,7,0,Partly Cloudy,24/07/2021
12:51pm,81,44,9,0,Partly Cloudy,24/07/2021
1:51pm,82,41,9,0,Partly Cloudy,24/07/2021
2:51pm,82,44,13,0,Mostly Cloudy,24/07/2021
3:51pm,83,39,12,0,Mostly Cloudy,24/07/2021
4:51pm,81,44,15,0,Mostly Cloudy,24/07/2021
5:51pm,79,45,15,0,Mostly Cloudy,24/07/2021
6:51pm,78,43,14,0,Mostly Cloudy,24/07/2021
7:51pm,78,43,12,0,Mostly Cloudy,24/07/2021
8:51pm,77,54,14,0,Mostly Cloudy,24/07/2021
9:51pm,77,56,13,0,Mostly Cloudy,24/07/2021
10:51pm,76,67,13,0,Mostly Cloudy,24/07/2021
11:51pm,76,64,9,0,Mostly Cloudy,24/07/2021
12:51am,77,50,9,0,Mostly Cloudy,25/07/2021
1:51am,77,52,10,0,Cloudy,25/07/2021
2:51am,77,48,7,0,Cloudy,25/07/2021
3:51am,74,57,15,0,Light Rain,25/07/2021
4:51am,69,81,10,0.4,Light Rain,25/07/2021
5:51am,70,84,10,0,Haze,25/07/2021
6:51am,70,84,14,0,Light Rain,25/07/2021
7:51am,71,81,9,0,Cloudy,25/07/2021
8:51am,73,71,16,0,Cloudy,25/07/2021
9:51am,72,78,10,0,Cloudy,25/07/2021
10:17am,74,76,12,0,Cloudy,25/07/2021
10:51am,74,76,10,0,Cloudy,25/07/2021
11:51am,77,69,12,0,Cloudy,25/07/2021
12:51pm,80,64,10,0,Mostly Cloudy,25/07/2021
1:39pm,82,60,9,0,Mostly Cloudy,25/07/2021
1:51pm,82,58,9,0,Mostly Cloudy,25/07/2021
2:51pm,83,58,10,0,Mostly Cloudy,25/07/2021
3:51pm,83,60,10,0,Mostly Cloudy,25/07/2021
4:51pm,83,63,10,0,Mostly Cloudy,25/07/2021
5:51pm,83,63,13,0,Mostly Cloudy,25/07/2021
6:51pm,83,63,9,0,Mostly Cloudy,25/07/2021
7:51pm,82,67,9,0,Partly Cloudy,25/07/2021
8:51pm,82,67,9,0,Partly Cloudy,25/07/2021
9:51pm,82,67,7,0,Partly Cloudy,25/07/2021
10:51pm,82,69,7,0,Partly Cloudy,25/07/2021
11:51pm,81,72,8,0,Thunder in the Vicinity,25/07/2021
12:17am,77,69,12,0,Thunderinthe Vicinity,26/07/2021
12:47am,73,78,8,0,Thunder,26/07/2021
12:51am,74,76,9,0,Thunder,26/07/2021
1:05am,74,79,9,0,Thunderinthe Vicinity,26/07/2021
1:44am,74,82,7,0.1,Light Rainwith Thunder,26/07/2021
1:51am,73,84,7,0.1,Heavy T-Storm,26/07/2021
2:06am,73,81,22,1.1,Heavy T-Storm / Windy,26/07/2021
2:21am,75,76,7,1.3,Light Rainwith Thunder,26/07/2021
2:51am,74,82,5,1.3,Mostly Cloudy,26/07/2021
3:51am,75,82,3,0,Cloudy,26/07/2021
4:51am,75,84,0,0,Mostly Cloudy,26/07/2021
5:51am,76,85,0,0,Mostly Cloudy,26/07/2021
6:51am,77,79,0,0,Mostly Cloudy,26/07/2021
7:51am,78,79,6,0,Haze,26/07/2021
8:51am,80,74,5,0,Mostly Cloudy,26/07/2021
9:51am,82,60,5,0,Cloudy,26/07/2021
10:51am,85,46,6,0,Cloudy,26/07/2021
11:51am,86,46,5,0,Mostly Cloudy,26/07/2021
12:51pm,86,46,3,0,Mostly Cloudy,26/07/2021
1:51pm,89,39,0,0,Mostly Cloudy,26/07/2021
2:51pm,90,34,10,0,Mostly Cloudy,26/07/2021
3:51pm,89,36,9,0,Mostly Cloudy,26/07/2021
4:51pm,89,35,10,0,Partly Cloudy,26/07/2021
5:51pm,88,34,14,0,Partly Cloudy,26/07/2021
6:51pm,87,33,9,0,Partly Cloudy,26/07/2021
7:51pm,85,37,9,0,Fair,26/07/2021
8:51pm,84,40,9,0,Fair,26/07/2021
9:51pm,81,50,5,0,Fair,26/07/2021
10:51pm,82,47,7,0,Fair,26/07/2021
11:51pm,80,52,8,0,,26/07/2021
12:51am,81,50,10,0,Fair,27/07/2021
1:51am,79,56,7,0,Fair,27/07/2021
2:51am,79,52,0,0,Fair,27/07/2021
3:51am,78,54,3,0,Fair,27/07/2021
4:51am,78,54,0,0,Fair,27/07/2021
5:51am,76,64,0,0,Fair,27/07/2021
6:51am,74,71,5,0,Fair,27/07/2021
7:51am,77,62,6,0,Fair,27/07/2021
8:51am,81,54,3,0,Partly Cloudy,27/07/2021
9:51am,86,41,6,0,Partly Cloudy,27/07/2021
10:51am,88,35,0,0,Fair,27/07/2021
11:51am,88,34,5,0,Fair,27/07/2021
12:51pm,90,30,9,0,Fair,27/07/2021
1:51pm,90,35,14,0,Partly Cloudy,27/07/2021
2:51pm,90,35,14,0,Partly Cloudy,27/07/2021
3:51pm,89,32,20,0,Partly Cloudy,27/07/2021
4:51pm,89,35,14,0,Partly Cloudy,27/07/2021
5:51pm,88,37,14,0,Partly Cloudy,27/07/2021
6:51pm,87,43,12,0,Partly Cloudy,27/07/2021
7:34pm,83,42,25,0,Squalls / Windy,27/07/2021
7:48pm,81,45,20,0,Mostly Cloudy,27/07/2021
7:51pm,80,47,15,0,Mostly Cloudy,27/07/2021
8:51pm,80,45,5,0,Mostly Cloudy,27/07/2021
9:51pm,79,50,8,0,Mostly Cloudy,27/07/2021
10:51pm,79,48,5,0,Cloudy,27/07/2021
11:51pm,80,47,6,0,Mostly Cloudy,27/07/2021
12:51am,77,56,10,0,Cloudy,28/07/2021
1:51am,74,68,0,0.1,Cloudy,28/07/2021
2:51am,71,78,7,0.1,T-Storm,28/07/2021
3:05am,71,78,3,0,Light Rain,28/07/2021
3:51am,73,76,6,0,Mostly Cloudy,28/07/2021
4:51am,72,78,9,0,Partly Cloudy,28/07/2021
5:51am,72,78,9,0,Partly Cloudy,28/07/2021
6:51am,72,76,6,0,Partly Cloudy,28/07/2021
7:51am,73,71,9,0,Fair,28/07/2021
8:51am,75,66,6,0,Fair,28/07/2021
9:51am,74,71,8,0,Mostly Cloudy,28/07/2021
10:51am,77,62,8,0,Partly Cloudy,28/07/2021
11:51am,78,58,12,0,Partly Cloudy,28/07/2021
12:51pm,79,52,12,0,Partly Cloudy,28/07/2021
1:51pm,79,50,8,0,Partly Cloudy,28/07/2021
2:51pm,81,45,9,0,Partly Cloudy,28/07/2021
3:51pm,81,44,7,0,Partly Cloudy,28/07/2021
4:51pm,82,41,6,0,Partly Cloudy,28/07/2021
5:51pm,80,54,8,0,Partly Cloudy,28/07/2021
6:51pm,77,62,10,0,Mostly Cloudy,28/07/2021
7:51pm,77,62,10,0,Partly Cloudy,28/07/2021
8:51pm,76,64,10,0,Partly Cloudy,28/07/2021
9:51pm,75,64,9,0,Partly Cloudy,28/07/2021
10:51pm,75,64,10,0,Partly Cloudy,28/07/2021
11:51pm,75,64,8,0,Partly Cloudy,28/07/2021
12:51am,74,71,9,0,Fair,29/07/2021
1:51am,73,76,7,0,Fair,29/07/2021
2:51am,73,76,8,0,Partly Cloudy,29/07/2021
3:51am,73,76,8,0,Partly Cloudy,29/07/2021
4:51am,73,76,8,0,Fair,29/07/2021
5:51am,73,76,7,0,Mostly Cloudy,29/07/2021
6:51am,74,76,9,0,Mostly Cloudy,29/07/2021
7:51am,75,71,10,0,Mostly Cloudy,29/07/2021
8:51am,75,69,15,0,Mostly Cloudy,29/07/2021
9:51am,77,66,14,0,Cloudy,29/07/2021
10:51am,79,64,14,0,Mostly Cloudy,29/07/2021
11:51am,79,60,20,0,Cloudy,29/07/2021
12:51pm,78,62,18,0,Cloudy,29/07/2021
1:51pm,79,62,24,0,Cloudy / Windy,29/07/2021
2:13pm,78,66,20,0,Mostly Cloudy,29/07/2021
2:51pm,77,71,22,0,Cloudy / Windy,29/07/2021
3:51pm,77,71,22,0,Cloudy / Windy,29/07/2021
4:51pm,78,71,20,0,Cloudy,29/07/2021
5:51pm,76,82,17,0.1,Light Rain,29/07/2021
6:01pm,76,82,17,0,T-Storm,29/07/2021
6:11pm,76,85,21,0,Light Rainwith Thunder,29/07/2021
6:51pm,75,84,20,0.1,T-Storm,29/07/2021
7:04pm,76,85,16,0,T-Storm,29/07/2021
7:09pm,76,85,20,0,Light Rain,29/07/2021
7:51pm,75,84,20,0.1,Light Rain,29/07/2021
8:51pm,73,76,12,0,Light Rain,29/07/2021
9:51pm,73,84,9,0,Mostly Cloudy,29/07/2021
10:51pm,74,82,9,0,Partly Cloudy,29/07/2021
11:51pm,74,82,8,0,,29/07/2021
12:51am,75,79,9,0,Mostly Cloudy,30/07/2021
1:51am,75,79,9,0,Cloudy,30/07/2021
2:51am,75,79,8,0,Mostly Cloudy,30/07/2021
3:51am,75,73,14,0,Mostly Cloudy,30/07/2021
4:51am,74,76,13,0,Partly Cloudy,30/07/2021
5:51am,73,68,13,0,Fair,30/07/2021
6:51am,72,68,10,0,Fair,30/07/2021
7:51am,72,68,12,0,Fair,30/07/2021
8:51am,74,62,13,0,Fair,30/07/2021
9:51am,75,60,16,0,Partly Cloudy,30/07/2021
10:51am,78,54,16,0,Fair,30/07/2021
11:51am,80,48,15,0,Partly Cloudy,30/07/2021
12:51pm,82,44,14,0,Partly Cloudy,30/07/2021
1:51pm,83,38,20,0,Partly Cloudy,30/07/2021
2:51pm,83,37,16,0,Partly Cloudy,30/07/2021
3:51pm,84,34,17,0,Partly Cloudy,30/07/2021
4:51pm,82,35,20,0,Partly Cloudy,30/07/2021
5:51pm,81,34,17,0,Partly Cloudy,30/07/2021
6:51pm,80,34,21,0,Partly Cloudy / Windy,30/07/2021
7:51pm,78,36,20,0,Fair,30/07/2021
8:51pm,75,38,16,0,Fair,30/07/2021
9:51pm,74,38,18,0,Fair,30/07/2021
10:51pm,72,43,16,0,Fair,30/07/2021
11:51pm,70,44,17,0,,30/07/2021
12:51am,68,47,16,0,Fair,31/07/2021
1:51am,67,49,13,0,Fair,31/07/2021
2:51am,65,52,9,0,Fair,31/07/2021
3:51am,64,56,6,0,Fair,31/07/2021
4:51am,64,56,3,0,Fair,31/07/2021
5:51am,65,52,8,0,Fair,31/07/2021
6:51am,64,56,9,0,Fair,31/07/2021
7:51am,66,56,10,0,Fair,31/07/2021
8:51am,67,54,9,0,Fair,31/07/2021
9:51am,69,51,7,0,Partly Cloudy,31/07/2021
10:51am,71,41,8,0,Partly Cloudy,31/07/2021
11:51am,73,39,6,0,Partly Cloudy,31/07/2021
12:51pm,74,35,15,0,Partly Cloudy,31/07/2021
1:51pm,76,35,9,0,Partly Cloudy,31/07/2021
2:51pm,77,32,6,0,Fair,31/07/2021
3:51pm,79,32,14,0,Partly Cloudy,31/07/2021
4:51pm,79,32,10,0,Partly Cloudy,31/07/2021
5:51pm,78,36,12,0,Partly Cloudy,31/07/2021
6:51pm,78,35,9,0,Partly Cloudy,31/07/2021
7:51pm,76,42,6,0,Partly Cloudy,31/07/2021
8:51pm,76,40,6,0,Partly Cloudy,31/07/2021
9:51pm,76,42,5,0,Fair,31/07/2021
10:51pm,73,59,6,0,Fair,31/07/2021
11:51pm,72,64,6,0,,31/07/2021
12:51am,72,59,7,0,Fair,01/08/2021
1:51am,71,61,6,0,Partly Cloudy,01/08/2021
2:51am,71,61,7,0,Fair,01/08/2021
3:51am,70,65,7,0,Fair,01/08/2021
4:51am,70,68,0,0,Partly Cloudy,01/08/2021
5:51am,70,65,0,0,Partly Cloudy,01/08/2021
6:51am,70,68,3,0,Mostly Cloudy,01/08/2021
7:51am,71,66,5,0,Mostly Cloudy,01/08/2021
8:51am,74,57,7,0,Mostly Cloudy,01/08/2021
9:51am,76,48,12,0,Mostly Cloudy,01/08/2021
10:51am,76,52,12,0,Mostly Cloudy,01/08/2021
11:51am,76,58,13,0,Mostly Cloudy,01/08/2021
12:51pm,77,54,14,0,Mostly Cloudy,01/08/2021
1:51pm,77,52,13,0,Mostly Cloudy,01/08/2021
2:51pm,77,52,15,0,Mostly Cloudy,01/08/2021
3:51pm,76,54,13,0,Mostly Cloudy,01/08/2021
4:51pm,75,53,14,0,Cloudy,01/08/2021
5:51pm,75,55,9,0,Mostly Cloudy,01/08/2021
6:51pm,74,57,13,0,Mostly Cloudy,01/08/2021
7:51pm,74,57,14,0,Mostly Cloudy,01/08/2021
8:51pm,71,68,9,0,Light Rain,01/08/2021
9:41pm,71,66,6,0,Light Rain,01/08/2021
9:51pm,71,73,12,0,Light Rain,01/08/2021
10:51pm,69,78,9,0.1,Cloudy,01/08/2021
11:51pm,68,78,5,0,Mostly Cloudy,01/08/2021
12:51am,68,81,3,0,Mostly Cloudy,02/08/2021
1:28am,69,81,5,0,Mostly Cloudy,02/08/2021
1:51am,69,81,3,0,Mostly Cloudy,02/08/2021
2:51am,69,81,12,0,Cloudy,02/08/2021
3:51am,67,73,20,0,Partly Cloudy,02/08/2021
4:51am,65,75,14,0,Fair,02/08/2021
5:51am,64,78,16,0,Partly Cloudy,02/08/2021
6:51am,65,75,13,0,Fair,02/08/2021
7:51am,67,70,10,0,Fair,02/08/2021
8:51am,70,63,13,0,Fair,02/08/2021
9:51am,72,59,13,0,Fair,02/08/2021
10:51am,73,55,14,0,Fair,02/08/2021
11:51am,75,50,14,0,Fair,02/08/2021
12:51pm,76,48,15,0,Partly Cloudy,02/08/2021
1:51pm,77,43,13,0,Fair,02/08/2021
2:51pm,80,40,10,0,Partly Cloudy,02/08/2021
3:51pm,80,38,12,0,Partly Cloudy,02/08/2021
4:51pm,81,35,8,0,Partly Cloudy,02/08/2021
5:51pm,79,40,7,0,Mostly Cloudy,02/08/2021
6:51pm,80,38,10,0,Mostly Cloudy,02/08/2021
7:51pm,79,40,5,0,Partly Cloudy,02/08/2021
8:51pm,78,43,12,0,Partly Cloudy,02/08/2021
9:51pm,77,42,10,0,Partly Cloudy,02/08/2021
10:51pm,75,43,9,0,Fair,02/08/2021
11:51pm,74,45,7,0,Partly Cloudy,02/08/2021
12:51am,73,46,6,0,Partly Cloudy,03/08/2021
1:51am,72,46,5,0,Fair,03/08/2021
2:51am,71,51,3,0,Fair,03/08/2021
3:51am,70,55,0,0,Fair,03/08/2021
4:51am,69,61,5,0,Mostly Cloudy,03/08/2021
5:51am,68,65,3,0,Mostly Cloudy,03/08/2021
6:51am,68,61,0,0,Mostly Cloudy,03/08/2021
7:51am,69,57,3,0,Mostly Cloudy,03/08/2021
8:51am,70,55,5,0,Cloudy,03/08/2021
9:51am,72,48,6,0,Cloudy,03/08/2021
10:51am,72,48,6,0,Cloudy,03/08/2021
11:51am,74,43,6,0,Cloudy,03/08/2021
12:51pm,74,43,6,0,Cloudy,03/08/2021
1:51pm,76,45,3,0,Mostly Cloudy,03/08/2021
2:51pm,79,38,6,0,Mostly Cloudy,03/08/2021
3:51pm,78,39,7,0,Mostly Cloudy,03/08/2021
4:51pm,78,40,9,0,Cloudy,03/08/2021
5:51pm,78,39,8,0,Mostly Cloudy,03/08/2021
6:51pm,78,37,6,0,Mostly Cloudy,03/08/2021
7:51pm,76,48,9,0,Mostly Cloudy,03/08/2021
8:51pm,75,50,6,0,Fair,03/08/2021
9:51pm,74,52,5,0,Mostly Cloudy,03/08/2021
10:51pm,74,50,5,0,Cloudy,03/08/2021
11:51pm,74,50,3,0,Cloudy,03/08/2021
12:51am,74,52,0,0,Cloudy,04/08/2021
1:51am,74,50,3,0,Cloudy,04/08/2021
2:51am,73,53,0,0,Cloudy,04/08/2021
3:51am,73,55,5,0,Cloudy,04/08/2021
4:51am,72,57,5,0,Cloudy,04/08/2021
5:51am,72,59,0,0,Cloudy,04/08/2021
6:51am,71,63,0,0,Cloudy,04/08/2021
7:51am,72,61,5,0,Cloudy,04/08/2021
8:51am,72,66,6,0,Cloudy,04/08/2021
9:51am,72,68,8,0,Cloudy,04/08/2021
10:51am,73,61,6,0,Cloudy,04/08/2021
11:51am,73,64,7,0,Cloudy,04/08/2021
12:51pm,73,68,7,0,Cloudy,04/08/2021
1:51pm,75,66,7,0,Cloudy,04/08/2021
2:51pm,74,68,12,0,Cloudy,04/08/2021
3:51pm,74,66,12,0,Cloudy,04/08/2021
4:51pm,74,68,10,0,Cloudy,04/08/2021
5:51pm,74,66,8,0,Cloudy,04/08/2021
6:51pm,74,64,12,0,Cloudy,04/08/2021
7:51pm,73,61,10,0,Cloudy,04/08/2021
8:51pm,72,57,10,0,Cloudy,04/08/2021
9:51pm,71,68,12,0,Cloudy,04/08/2021
10:51pm,70,73,15,0,Cloudy,04/08/2021
11:51pm,70,76,10,0,Mostly Cloudy,04/08/2021
12:19am,70,76,13,0,Mostly Cloudy,05/08/2021
12:51am,70,76,9,0,Cloudy,05/08/2021
1:51am,69,75,7,0,Cloudy,05/08/2021
2:51am,69,75,7,0,Cloudy,05/08/2021
